date,SMA_ratio,SMA_Volume_Ratio,Stochastic_15,Stochastic_Ratio,RSI_15,RSI_ratio,MACD,close,price_pct_variation
2022-05-09 07:00,0.994641345182118,0.8280394989028083,2.380892911476333,0.7796773088332356,44.58204651254342,0.5434711649153121,-0.2942086827856869,46.79999923706055,-0.05816058501750543
2022-05-09 08:00,1.0038143586377777,0.8571631607548431,0.23369463010382568,0.6755807069395436,40.449448636763194,0.5332240820270128,0.2807021300464214,45.810001373291016,-0.021153800852747873
2022-05-09 09:00,1.0099297900332516,0.8639787906408612,18.92525426100535,0.6466660327044741,42.85713796085289,0.767012519284731,0.4377043410589394,46.61000061035156,0.017463418753071114
2022-05-09 10:00,1.0193981055726655,0.7331225435781247,20.560760158185058,0.5364193147114297,42.599276859717534,0.5294657982549407,0.4964680135170667,46.68000030517578,0.0015018170758975824
2022-05-09 11:00,1.0328935900933516,0.7934194781537539,6.074812585284725,0.23568283501830098,42.33183847297072,0.382716951205648,0.6392270993637581,46.060001373291016,-0.013281896483107403
2022-05-09 12:00,1.0350672112850767,1.1030657719469155,19.379831207158617,0.4012163439711445,44.277665690685915,0.7499509994907195,0.7250361045395266,45.91999816894531,-0.003039583156132619
2022-05-09 13:00,1.0321109466852967,0.9398259184781811,15.116318612752316,0.5813080577935007,37.96575451924791,1.238669128913929,0.7907143127874647,45.70000076293945,-0.004790884468167
2022-05-09 14:00,1.0366988521853833,1.0776331854322385,1.4209236444106563,0.5494383282578749,34.8106986288921,0.09057955734548982,1.0398305844914901,44.529998779296875,-0.025601793525382055
2022-05-09 15:00,1.0419189065237846,1.182648763131589,0.16691684025975598,0.5262169610705234,28.666635180253664,0.0,1.2314055322099833,44.099998474121094,-0.009656418526013955
2022-05-10 07:00,1.0447543354146798,1.211674196262273,1.051103168602653,0.6022550489605732,19.563048244783303,0.0,1.4189316869649957,43.4900016784668,-0.01383212736418249
2022-05-10 08:00,1.047393221570738,1.065086938973696,3.0158515828270787,0.39150435171055936,21.362206432396533,0.18502380536635926,1.4483667748399824,43.59000015258789,0.002299343993141356
2022-05-10 09:00,1.0513910527244008,0.9867564819793864,0.1505771453652573,0.12166943281954841,21.165621199438633,0.1669460787414326,1.5135220558494922,43.06999969482422,-0.011929352051924691
2022-05-10 10:00,1.0487367905447982,0.6702305170703509,8.625733032544833,0.31486686357020705,24.402376360411623,0.9642266973063102,1.4092989949206398,43.45000076293945,0.008822871390939513
2022-05-10 11:00,1.0414213768165776,0.5148416572131289,14.327478368045776,0.7266151878908123,20.855033833089564,2.0858287697879936,1.2085315450803549,43.84000015258789,0.00897582008746678
2022-05-10 12:00,1.0314994429411677,0.6675649247418908,12.121184466456523,1.4105537382272477,18.21988165245574,2.9658359633410116,1.0868953059416597,43.619998931884766,-0.0050182760022216
2022-05-10 13:00,1.028754980177082,0.6717003916231344,2.5882496553308822,1.3902811222571234,23.6092132505176,1.4691165632963377,1.1185700046283173,42.90999984741211,-0.01627691659464192
2022-05-10 14:00,1.0226370628803392,0.8515055798338883,20.657220660623445,1.6976827478073095,35.01397387518452,1.7762935363385033,0.9321068450166052,43.66999816894531,0.01771145011036479
2022-05-10 15:00,1.015848282538825,0.9498212400830808,30.04693154048461,1.9201770467451145,31.157257265755433,2.0059525856078695,0.7011652321426425,44.06999969482422,0.00915964146211845
2022-05-11 07:00,1.013003730491065,0.8931289565402944,13.571418840059762,1.851904303180589,27.50676876413067,1.5061230064004825,0.6851505492253551,43.36000061035156,-0.016110712262066174
2022-05-11 08:00,1.011353858500542,1.003459782110168,12.224938419223088,1.5495976997886567,28.312403036435953,1.3702831648378573,0.732677346183408,42.95000076293945,-0.00945571590499994
2022-05-11 09:00,1.008160121997014,0.9583845655138495,3.8673875954860106,1.6913273918929657,26.958833157796363,1.5477907109060698,0.8340397549846301,42.45000076293945,-0.011641443332206847
2022-05-11 10:00,1.0124690522375517,0.9299765282374108,5.845484880581681,1.3638398993554939,23.995260035225087,0.5258678901767155,1.0979998215524205,41.29999923706055,-0.027090730393647067
2022-05-11 11:00,1.0210996355141848,1.0339771839180272,3.1249866953904317,0.6391905561991027,27.321665385687638,0.0,1.2353930739957022,41.15999984741211,-0.0033898157926067762
2022-05-11 12:00,1.0300919268611308,1.4479795235694974,0.0,0.3566867940131928,25.761414807807938,0.0,1.4473979823617995,40.279998779296875,-0.021380006593235246
2022-05-11 13:00,1.0348217740905408,1.3507640630921658,26.950343097336116,0.4239519294258523,36.71497540027817,0.7475336480046993,1.3003421512622708,41.290000915527344,0.02507453244386859
2022-05-11 14:00,1.036010180566481,1.5888576152826728,33.33333333333333,0.7164881386680284,37.98817941075825,0.9766584187752194,1.1041285647841903,41.560001373291016,0.006539124528382789
2022-05-11 15:00,1.0322564879487657,1.563545192235701,33.33333333333333,0.9378196463384172,40.47920846756523,1.3748345128285595,0.9436652824726295,41.560001373291016,0.0
2022-05-12 07:00,1.029055252672138,1.405725498720233,42.68703853038166,1.1832901784840832,34.93826788385245,1.3518830179399624,0.9253262834707385,41.0099983215332,-0.013233951722419257
