date,close,volume,SMA_15,SMA_ratio,SMA15_Volume,SMA_Volume_Ratio,Stochastic_15,Stochastic_Ratio,RSI_15,RSI_ratio,MACD,price_pct_variation,title_vader_compound,title_roberta_neg,title_roberta_neu,title_roberta_pos
2018-01-26,67.73999786376953,298537.0,69.06399993896484,1.0083513645713598,258085.0,0.795839355251177,17.131471681596153,0.6395245364818972,54.15093103818081,0.7582432428435355,-0.0009769484821902,-0.1474034191025474,0.0,0.12815125,0.8330683,0.038780406
2018-01-29,67.26000213623047,270959.0,69.08799997965495,1.0126048198448772,266251.6666666667,0.782961483809178,16.386521622752255,0.6428880235104858,51.78571698887229,0.3965512923714769,0.1238442243005266,-1.2044648542447247,-0.182975,0.66724867,0.30499846,0.027752792
2018-01-30,66.9800033569336,254023.0,69.03066660563151,1.015754378098623,266228.0,0.8611648662049071,3.043466001913984,0.6056878721086276,45.62117461693728,0.4461522842016583,0.2914955089819102,-0.1788302830346252,0.2422333333333333,0.16944371,0.7835428,0.047013395
2018-01-31,68.94000244140625,451557.0,68.83866678873697,1.0186248369025943,262499.93333333335,0.9520078608273932,15.658442219582556,0.5670940895023304,32.77512158216983,0.2430085457399765,0.43547952452532,2.4064212030984047,0.4588,0.89934665,0.09587172,0.004781546
2018-02-01,68.80000305175781,366274.0,68.76933339436849,1.015855186603888,267108.13333333336,1.1591859676305871,50.5338537247582,0.9252950315109116,44.9019509579014,1.2880925619627697,0.0929920774719335,-0.921658074808496,0.0,0.12524845,0.8474318,0.02731979
2018-02-02,67.83999633789062,287939.0,68.61333363850912,1.0098512282328496,268848.06666666665,1.2210242166517349,48.04276259969456,1.2768120135226573,37.254911738306575,1.889546074540128,-0.0815003970270993,-1.0790397687463609,0.0,0.36075,0.5926037,0.046646263
2018-02-05,66.05999755859375,443714.0,68.46399993896485,1.0073568133621404,267486.6666666667,1.2193146075816863,36.249932448112204,1.4527934215519216,37.6651704766018,1.3622367828591724,0.0201095747802497,-2.1333369502314814,-0.20095,0.21573044,0.7282747,0.0559948
2018-02-06,65.08000183105469,579141.0,68.21999969482422,1.007323831160072,283755.4,1.2711701698011737,14.705811640591564,1.5999368109797465,32.5714111328125,1.1753009848689002,0.4493772384055461,2.3914418264981374,-0.0738249999999999,0.3527137,0.617977,0.029309222
2018-02-07,67.31999969482422,429056.0,67.92266642252604,1.0085926909047218,309813.3333333333,1.3741338870717852,41.72663910694046,1.574074057444784,30.26548278220501,1.112718479415195,0.8852251004907004,2.0618566240576466,0.0,0.021582877,0.90301883,0.075398415
2018-02-08,64.44000244140625,448997.0,67.77199961344401,1.0112205300215462,318229.26666666666,1.3236519834023228,69.41750853909093,1.3184841447928002,41.62961698722387,0.8820952076527705,0.6359190859012784,-3.648317751518778,0.1589,0.29425323,0.66695184,0.038794927
2018-02-12,63.43999862670898,304707.0,67.1,1.030595315649265,333101.4666666667,1.3950379884247484,12.71394714825741,0.9509935702645774,29.606092274045693,0.7816124834699859,1.644370957942883,0.1262594942973407,0.0,0.17091309,0.78007334,0.049013603
2018-02-13,67.33999633789062,888127.0,66.75600001017253,1.033630614395234,342285.13333333336,1.2763855553566743,22.49388855674805,1.036016003951407,33.955214763077024,1.0290767775718153,1.7477425827536024,1.1111079290145538,0.1137,0.41063246,0.5098715,0.079496026
2018-02-14,67.36000061035156,438470.0,66.6533332824707,1.0248682883607565,391437.3333333333,1.273984256313484,70.1711204110546,1.1746616373840395,46.09136611547811,1.2957870035072423,0.9227205664489304,-0.941175573012408,-0.5267,0.96326727,0.0321919,0.004540736
2018-02-15,66.81999969482422,335627.0,66.58666661580403,1.0237172859434749,410473.5333333333,1.2194886133949685,70.41567141001093,1.1226032537576534,47.39583291941212,1.0594342941100352,0.3988434765731483,-1.7352945664349724,0.1099,0.58618885,0.29916465,0.114646435
2018-02-16,68.0,363349.0,66.53733342488607,1.01552708347964,414644.4,1.1525388983910068,63.81419347136506,1.1851799003879513,48.0464676175618,1.39147570168169,0.1891302200232445,0.8902054310647431,0.05475,0.5243836,0.33468947,0.1409269
2018-02-19,67.27999877929688,164888.0,66.55466690063477,0.999439389808826,418965.2,1.1123978793465423,78.23962453680343,1.3623206714944542,50.65196139387621,1.8087136859799304,-0.1869163357101229,-1.087912232122938,0.1101,0.39749855,0.44522727,0.15727422
2018-02-20,68.19999694824219,306908.0,66.55600001017253,0.9880641465969754,411893.8,1.0636047447181771,69.43765395194228,1.3893829088823135,50.04954569564916,1.602185560851359,-0.2484883915868465,1.2470254309373303,0.0,0.25955167,0.66811883,0.072329514
2018-02-21,68.0999984741211,167356.0,66.63733291625977,0.9867519649826016,415419.4666666667,0.7747552193028349,80.68457491309672,1.286035244558258,52.92985977231277,1.1850000058856436,-0.4657180263957485,0.1470565795898437,0.0,0.08038357,0.8722618,0.047354568
2018-02-22,67.0999984741211,340920.0,66.58133265177409,0.9837667531421576,396472.7333333333,0.6750164071812588,79.46209972495008,1.2769471107537476,47.78479955736633,1.270144776997888,-0.5521973801592281,-0.5925948531539352,0.2264666666666666,0.035246983,0.79536366,0.16938937
2018-02-23,66.5199966430664,312702.0,66.46799901326497,0.9812802712100986,394782.4666666667,0.6805879761293012,71.05945113686882,1.21734028053918,45.71139100955522,1.171948905651676,-0.371302112347962,-0.7164229207964086,0.3506,0.1420722,0.7542895,0.10363829
2018-02-26,68.08000183105469,231034.0,66.37999903361002,0.9842823418781724,396433.3333333333,0.6522024720423779,68.33326445689872,1.0075920922528732,46.60493815047571,0.5945891544574212,-0.1294752366404878,1.4302727133329007,0.24695,0.24840994,0.7118438,0.039746217
2018-02-27,67.41999816894531,160700.0,66.51466598510743,0.9839447853030772,382254.6666666667,0.7110024381651324,89.99998940362545,0.9647603098228404,55.25495354881939,1.078915264636034,-0.308015838448668,-1.259520541485895,0.3612,0.435982,0.54754436,0.016473642
2018-02-28,68.0,294856.0,66.6706657409668,0.98853370215302,354358.6,0.684454673881204,79.15401344017555,0.899841056665366,56.19046350365847,0.7118652637987934,-0.2618297666286366,1.1302828084115324,0.044225,0.4228424,0.5464929,0.030664707
2018-03-01,67.30000305175781,259948.0,66.71599909464518,0.9894992889913544,345411.93333333335,0.7760079317854103,87.91536676973644,0.9323889214781528,51.97215715655692,0.940089287059872,-0.344812032593822,-0.8252248063026488,0.0,0.65009844,0.33185488,0.01804664
2018-03-02,65.08000183105469,348977.0,66.90666580200195,0.9917387919858426,332808.6666666667,0.7567351010490512,77.34139912895861,0.9528771353219508,59.495345870657054,0.8815988887832921,-0.2330184888316466,-2.4872581448133206,-0.0811666666666666,0.49965996,0.47471413,0.025625927
2018-03-05,66.23999786376953,209558.0,67.06933263142903,0.9984121063537156,327904.6,0.7901779968929988,36.949148158924125,0.9298332481525652,57.88113924325135,0.6463703501117943,0.3044037697107598,2.001840735279052,0.40525,0.4711035,0.5011682,0.027728304
2018-03-06,66.4000015258789,201471.0,67.25599924723308,1.0067057697117074,321561.3333333333,0.7924080838906834,41.5524581254703,0.8138013258695296,58.83837708793764,0.5558740784078289,0.3635507566402935,-0.8066938987640702,-0.25444,0.4347177,0.53061575,0.034666482
2018-03-07,67.08000183105469,188839.0,67.19333292643229,1.0088482983661538,275784.26666666666,0.9535061705236269,43.66196426364738,0.8069671169762065,46.11572832576595,0.8547869180664084,0.3495711212163712,1.451904181178035,0.10352,0.116696015,0.6223663,0.2609377
2018-03-08,69.31999969482422,235925.0,67.17466634114584,1.0113620160580106,259142.2,0.9329186832557568,59.62440473738598,0.7647997129787939,48.90282693963456,0.8312489108846769,0.1851841402567942,3.4009527866351767,-0.22868,0.54291177,0.4232803,0.033807896
2018-03-09,70.83999633789062,267056.0,67.3413330078125,1.007741716363035,252495.4,0.9384487796609364,92.99609624319068,0.8809235246793812,58.64453263912558,1.1191947177721246,-0.3850904927656557,2.8753931309745218,-0.0646666666666666,0.3266988,0.5578281,0.115473025
2018-03-12,71.66000366210938,176705.0,67.53066609700521,0.9934486678051498,246075.86666666667,0.8963487683202307,97.2222156812418,1.1512186327726366,59.59458024420243,1.6780049392113698,-1.0183712254690107,0.5049096703267072,-0.2198666666666666,0.4998488,0.46281365,0.03733751
2018-03-13,70.9000015258789,170228.0,67.82266642252604,0.982083200450478,246863.66666666663,0.8668719981744311,95.95693401086211,1.2856103798011074,64.69799393130683,1.5456429778359917,-1.5161877110303266,-0.8391587050644668,0.01005,0.3666104,0.5761926,0.057197
2018-03-14,70.33999633789062,182607.0,68.00266672770182,0.972022100263388,237751.66666666663,0.8738134327835066,85.71431509201545,1.3858973493866522,59.15875907024989,1.476964529511284,-1.5850723946001466,-0.6216479923632756,0.1987499999999999,0.2497376,0.46522638,0.28503603
2018-03-15,70.94000244140625,191808.0,68.1519999186198,0.965161734406194,238768.4,0.8648724035508887,78.16707349926071,1.3984986744840802,57.36840440958351,1.3531320945865644,-1.4425426960766572,0.4815920320590191,-0.0923666666666666,0.2780031,0.6604239,0.061572943
2018-03-16,70.0,400104.0,68.40800018310547,0.9643622437724916,228827.6,0.8638853005494092,86.25341112164466,1.2824868816225792,62.9729636382663,1.0959312555084586,-1.4242956978338412,-1.1857656427366738,0.35395,0.19469841,0.71851885,0.08678277
2018-03-19,68.13999938964844,330385.0,68.64000040690104,0.9699299066994028,234654.4,0.9558329185389236,73.58491148049363,1.0028866930379503,61.47756352994759,0.6276611497509479,-1.1584721194894885,-2.238160153367256,0.2116,0.40074465,0.44185203,0.15740335
2018-03-20,68.55999755859375,159308.0,68.64400024414063,0.979732820049366,241277.8,1.0569824492763114,48.51751162403322,0.7605993919075643,50.194040987457406,0.2532561452663517,-0.567638566653315,1.2403962237877575,0.6808,0.011651914,0.7817889,0.20655921
2018-03-21,71.16000366210938,2275422.0,68.72000020345052,0.9874130847633096,241185.0,1.048333851607687,54.1778657020587,0.5870912043325759,53.74506621324786,0.4332993499348698,-0.2868336724185951,3.070687599173011,-0.4080333333333333,0.53999984,0.42693347,0.03306668
2018-03-22,70.68000030517578,951627.0,68.93066711425782,0.9881116185659738,373222.7333333333,1.79894025747985,82.13405399265457,0.6051761762305857,59.16473276794455,0.9530396552440372,-0.6527473526633258,-0.9529152177125118,0.0833333333333333,0.11039004,0.5638466,0.3257634
2018-03-23,70.83999633789062,2128392.0,69.15600026448568,0.992081254415995,419334.6666666667,1.9635133115633967,76.17867555185339,0.5797168380028133,59.92947079788906,0.7998818251286307,-0.7389984937506142,1.0556317829917174,0.0418333333333333,0.36805162,0.42639884,0.20554955
2018-03-26,68.54000091552734,566802.0,69.53999989827474,0.9951914884216292,537962.3333333334,2.1730644090943168,77.55098267425974,0.7684886330538433,69.25129026335652,0.8318784584769294,-0.7918525622941814,-3.328632665106712,0.1875333333333333,0.028174466,0.4393557,0.5324699
2018-03-27,69.68000030517578,373786.0,69.69333343505859,0.9962452638556024,561778.6,2.165105968792688,40.46924134505561,0.861809611887337,57.142857142857146,0.9337250652530948,-0.3105245325233312,-0.4571424211774554,-0.1519428571428571,0.20380113,0.5961529,0.20004597
2018-03-28,68.18000030517578,716414.0,69.91200002034505,0.9961812441768974,573266.2666666667,2.1965461308613543,57.18477566558639,0.8963914557016935,59.60186035541865,0.9795542179395428,-0.2543111991452917,-1.5309035114058018,-0.3313181818181818,0.3111374,0.5732648,0.11559785
2018-03-29,68.5199966430664,491351.0,69.98533325195312,1.005767613535816,608437.9333333333,1.5571090296912231,24.31505238680009,0.7242946318292957,53.07261855492583,0.4389727480254967,0.1015762119562992,-0.0874966264015313,-0.0391399999999999,0.3675282,0.38702062,0.2454511
2018-04-03,69.0,499096.0,69.93199971516927,1.011279512178883,625466.3333333334,1.3675380342880166,20.93013627942531,0.6302226249108029,47.499992847449455,0.6346733247902979,0.2341122892068341,1.6799283515988337,0.156125,0.22005244,0.41234115,0.36760643
2018-04-04,66.68000030517578,536258.0,69.80933329264323,1.0149065722306512,640935.6666666666,0.8261200422091246,35.25179757396125,0.5993292303992027,43.850288651802295,0.7759993236268186,0.2016696228581906,-3.946986367100274,0.55575,0.24265203,0.72260225,0.034745716
2018-04-05,73.86000061035156,1154541.0,69.47733306884766,1.0155723201299858,664905.8666666667,0.787150521958597,11.90480515528994,0.6598591958694777,34.87242096793108,0.9724024023250694,0.657675102957441,5.5444370781579,0.1664,0.23514505,0.5167013,0.24815364
2018-04-06,73.33999633789062,689422.0,69.67466634114584,1.0061614309586469,730526.7333333333,0.9301945691971484,98.51848572644968,0.9682205170566284,56.46852593042383,1.1985773619078783,-0.5995582265195196,0.1912560047610759,-0.17285,0.23807378,0.6764621,0.08546409
2018-04-09,72.30000305175781,393594.0,69.87466634114584,0.994232606072975,764314.4,0.8820108583588114,92.09868473104991,1.3171432327616304,56.567422234663226,1.3046504168286224,-1.1996285191800666,-1.3373304364954923,0.184675,0.06664475,0.66322434,0.27013087
2018-04-10,73.30000305175781,489943.0,69.9653330485026,0.9849278251645276,777766.8,0.8416175645450538,79.25927112022033,1.5528551446080172,52.92096366336803,1.254282578475864,-1.2830197336552231,0.7144878829111203,-0.5974,0.55169,0.42506805,0.023241978
2018-04-11,72.4800033569336,365739.0,70.18533325195312,0.9762063619191768,783756.0666666667,0.8328504591692262,91.60494082985144,1.5343870928080985,57.06941638718367,1.1885095306172653,-1.4865387865300903,-1.1186898508656395,0.0435714285714285,0.10519925,0.65744376,0.23735699
2018-04-12,73.16000366210938,288311.0,70.47466684977213,0.9646663602349204,786113.0,0.7869705754770625,81.48149543555333,1.58537239431403,59.7309525968172,1.2968509398079802,-1.3724858481799629,1.1055874032750723,0.11635,0.22161044,0.6565404,0.12184913
2018-04-13,75.73999786376953,583594.0,70.78133392333984,0.9707242866674296,794713.2,0.5604560236321733,89.87655460570188,1.39900819358611,60.1950500915798,0.6874210201872824,-1.3904347873798455,2.545352339402073,0.33225,0.507604,0.445427,0.04696899
2018-04-16,76.22000122070312,402778.0,71.08666687011718,0.9685359521225464,681924.6666666666,0.6221159326494521,100.0,1.3814995642975256,60.15970966310481,1.157051722511756,-1.8804690111181517,0.5540872718151859,0.0852,0.30836064,0.6092146,0.08242472
2018-04-17,77.62000274658203,377438.0,71.45600026448568,0.963278491516178,645334.7333333333,0.6602356544474439,91.9928729000509,1.363590389528578,62.28927338263672,1.3686433143997052,-2.187970132196739,1.810079907502595,0.1091625,0.2807291,0.48577458,0.23349632
2018-04-18,78.73999786376953,522219.0,71.90800069173177,0.958211169389682,528604.4666666667,0.7634668744758999,97.9966794948298,1.3332168724220923,64.25569581996932,1.3421629420500203,-2.5678473485425,0.5619346039116674,-0.13535,0.40006727,0.52273345,0.077199325
2018-04-19,79.08000183105469,326581.0,72.58800048828125,0.9513998092891376,525632.2666666667,0.8273236396953814,97.27684888721654,1.324553025248553,72.56637407139091,1.3780487351017408,-2.915781067968979,0.1012681405755537,0.17045,0.2909702,0.6413397,0.06769007
2018-04-20,79.0999984741211,366965.0,73.21466725667318,0.9449492381039952,522485.26666666666,0.8469559396826373,95.23812407178455,1.3146998194188717,71.55964105441055,1.3974357406846794,-3.068085686320117,-0.3778375894111693,0.035725,0.5100235,0.25133747,0.23863903
2018-04-23,79.27999877929688,399994.0,73.94266713460287,0.9461391484590108,499188.6666666667,0.7996900303559242,93.89204191398076,1.183537961751502,76.87008472686232,1.300896185496917,-3.0332591107337805,0.2275604407687459,0.29295,0.15415774,0.42576784,0.4200744
2018-04-24,79.9000015258789,346463.0,74.66000061035156,0.9478949858844964,493098.2,0.8084381569431809,95.1704530060786,1.12315511124438,76.68651848633691,1.3040101698946838,-2.924057875606138,0.57905220334295,0.3598666666666667,0.2496705,0.6621258,0.08820359
2018-04-25,77.44000244140625,417708.0,75.3866673787435,0.9516115585603672,482922.6666666667,0.8126443985510448,98.45504820339616,1.0724838829954702,76.84730045276521,1.3012818851257602,-2.8676886491693523,-2.5176232861714345,0.6124,0.056422003,0.6082699,0.33530822
2018-04-26,79.0999984741211,494209.0,76.10400085449218,0.9638297906055872,475019.3333333333,0.782162269886559,74.28024170962775,0.9071204020341432,76.32095124091536,0.4198621115759882,-2.2028197641006955,-0.6780523853162319,0.2872,0.44603837,0.3383302,0.21563143
2018-04-27,79.86000061035156,330788.0,76.45333404541016,0.9682049301517742,430997.2,0.9398385882785316,87.88594334861325,0.8860312454948457,67.56032569149102,0.7430750943170094,-2.0690279311220507,1.0630270855103383,0.255,0.06462205,0.4014635,0.5339144
2018-04-30,79.26000213623047,413290.0,76.88800099690755,0.9718388270515388,407088.26666666666,0.9772632438108428,96.91209076979813,0.912671835364982,71.5039883244005,0.7928251363165014,-2.063106976469101,-0.3018841053704796,0.0,0.027261836,0.89278203,0.07995612
2018-05-02,81.87999725341797,683671.0,77.3520009358724,0.9777530579603364,408401.3333333333,0.9806324497797918,89.78622306268332,0.9006200940319881,73.64131153080862,0.6767409761268282,-1.848690613460107,1.3366264367197458,-0.2920666666666667,0.043078803,0.823875,0.1330462
2018-05-03,83.0199966430664,420460.0,77.9240005493164,0.9800774811321988,421316.5333333333,1.110645234588468,90.55551866446072,0.890652201099228,76.25459036333032,0.8159798559937661,-2.1924179422247505,1.2438983452029344,-0.46225,0.59585536,0.38233772,0.021806916
2018-05-04,83.81999969482422,260524.0,78.62666676839193,0.975226579191824,424964.6,1.1024061768909692,92.53471474864384,1.0077764373859217,81.63265493039661,1.116593028974209,-2.539074675921526,0.8178978953185397,0.0,0.26970658,0.5889171,0.1413763
2018-05-07,85.27999877929688,225920.0,79.33733317057292,0.9726526809896652,423112.13333333336,0.9967726443518043,95.62041001009362,1.0317751413458711,81.76400969906615,1.09907632754078,-2.802163628197448,1.5721768809170176,0.4404,0.003921326,0.036620826,0.95945793
2018-05-08,85.37999725341797,292178.0,79.97333323160807,0.96759103584469,399267.2,1.003771409221694,100.0,1.0478713993265856,80.45978075472561,1.1302115342935477,-3.1430418417819794,0.1172590004133185,0.33374,0.0683691,0.5283077,0.40332317
2018-05-09,85.5,339199.0,80.58399963378906,0.9607516050781664,391893.8666666666,0.9608484133799492,94.96981628807504,1.074370314456957,79.9738263682613,1.2504090968402928,-3.231760405073942,-0.1168206494201348,-0.213,0.0036378587,0.38810652,0.60825557
2018-05-10,85.95999908447266,238604.0,81.10933278401693,0.958739175495707,389344.6,0.7901899756668002,85.23986148843625,1.061550191720258,78.14286267027865,1.279707404909734,-3.173856788987422,0.4909962175007106,0.0,0.033118773,0.82459617,0.142285
2018-05-11,86.16000366210938,255797.0,81.59066619873047,0.9577718363209876,370436.93333333335,0.7323378842354452,89.48339691164257,1.0528701896028605,77.06148126965971,1.2976651675053064,-3.103668789327614,0.2559939660847944,-0.5255,0.38299647,0.5790775,0.03792612
2018-05-15,85.0,459564.0,82.57333323160807,0.9606912325618544,360818.8,0.7866857270186587,92.2671575939646,0.9533700538966852,77.7939199588965,1.2854475009465571,-2.9010984486758105,-1.8249039011777533,-0.0772,0.96860576,0.02771941,0.0036747581
2018-05-17,84.55999755859375,306825.0,83.24800008138021,0.9721145142080202,377683.8,0.9464583866186476,70.65028871700773,0.6820501191659654,64.248714392235,0.5271858647017768,-1.816226389263207,-0.0945201224380819,0.0229333333333333,0.31548566,0.6154292,0.069085166
2018-05-18,88.33999633789062,794930.0,83.72266642252605,0.980864440289078,370291.6,1.0021998878721528,66.8103207305804,0.5235169608949819,76.8882189153805,0.3916542241303399,-1.4714479296803231,-0.4956098754856671,0.24695,0.5690864,0.4150425,0.015871122
2018-05-21,86.87999725341797,358075.0,84.33866628011067,0.9830598011482924,390339.6666666667,1.2269642080956842,84.24654178759062,0.5261912546848965,80.07813179089688,0.8161039653600747,-1.996516576873816,-2.557207621179527,0.7351,0.015155545,0.8507956,0.13404894
2018-05-22,87.0,395160.0,84.80666605631511,0.9882384077834384,392158.8,1.2542174241659247,71.74654995261022,0.4744056744025198,71.85554497236362,0.7063301656390534,-1.9154519544351416,-0.5032049738345978,0.6124,0.39446625,0.54723257,0.058301214
2018-05-23,86.5,336179.0,85.32266591389974,0.9896384320955708,390950.13333333336,1.225147555050499,69.48175754336383,0.6104320618976764,74.83954025780312,0.8795190944311013,-1.813354332115708,-0.5747126436781609,-0.0187,0.34208006,0.58633125,0.07158868
2018-05-24,89.5,583238.0,85.6306660970052,0.9881677881056302,367784.0,1.191552106671307,56.39811326212567,0.7476850310721718,67.16197273709932,1.012088282202687,-1.5740742885912198,2.8735632183908044,-0.0994666666666666,0.3170656,0.5725009,0.11043358
2018-05-25,89.16000366210938,377075.0,86.06266632080079,0.981957322571004,378635.8666666666,1.3034063686166024,90.76086618499208,0.9781884317952664,71.14883644261047,1.094580313446124,-1.9939078345106367,-0.7789861378673865,-0.27115,0.47407475,0.48843125,0.037494
2018-05-28,90.58000183105467,286991.0,86.41866658528646,0.9841775966321766,386405.93333333335,1.060919009352686,76.92312033108854,1.0015467849616777,67.96772035534718,0.8469409517779726,-2.0848986727984737,1.1163205844603257,-0.1806,0.56280494,0.4161765,0.021018526
2018-05-29,89.44000244140625,432869.0,86.77200012207031,0.9799430709386174,390477.3333333333,1.013448326492703,91.94442413472656,1.1618330145426494,67.88126143508885,1.2431512823188362,-2.346938835630056,-0.5338030886491203,-0.2635333333333333,0.07713085,0.82511795,0.09775126
2018-05-30,90.9000015258789,352061.0,87.04266713460287,0.9776120398851764,399856.7333333333,1.0085372244158783,76.11110934504869,1.266413501394679,62.79951760654339,1.099730378275112,-2.1645066062871336,2.387928334908253,0.0,0.15887232,0.81686914,0.024258599
2018-05-31,92.62000274658205,732085.0,87.40266723632813,0.972047971408048,400714.2,1.0143059567142865,96.38886151492127,1.4153240883165288,65.69768860252029,1.216044961700415,-2.272066506506931,1.2240467175759904,-0.39045,0.7257169,0.2595225,0.01476067
2018-06-01,92.23999786376952,389539.0,87.84666748046875,0.9702525415472514,433612.93333333335,1.0060036647123378,98.85846518567033,1.4173682963149845,68.0390215193661,1.1119786866959984,-2.598473931510512,-0.9024537502801186,0.4056,0.16352996,0.50373065,0.33273935
2018-06-04,93.9800033569336,339178.0,88.25200042724609,0.9681425159763566,442529.06666666665,0.9913676480158892,77.52807624250902,1.3987369276002597,66.30900453138756,1.133531419434464,-2.6014408316970474,1.7099586633796418,0.11315,0.37196934,0.5499052,0.07812546
2018-06-05,95.5,401500.0,88.73333384195963,0.966215125970853,445575.8,1.0080134513588934,93.82026204254888,1.3693255108104527,68.25076255378762,1.119364579033552,-2.85727929989433,1.574136789806765,0.0,0.9334284,0.061036758,0.0055349884
2019-05-22,72.19999694824219,671419.0,79.6346659342448,1.0804073829840333,656366.3333333334,1.6314471745707049,7.750913322020112,0.6391017481947655,27.650428429216745,0.5751435230634904,4.271072838632932,1.6901365468199825,0.0,0.20464973,0.42907658,0.36627367
2019-05-23,70.0199966430664,530785.0,78.77866566975912,1.0995236129028887,664294.6,1.674645255282822,15.24773965826706,0.4746252021309177,26.705367289115514,0.5568316601084119,3.984344807544773,-2.614749433817232,0.1060666666666666,0.62390035,0.36419287,0.011906863
2019-05-24,71.0,623667.0,77.86933186848958,1.09305634760682,663636.2,1.1246330444300658,3.8461168744766807,0.5707851626752495,25.952039746013327,1.312517127000474,4.105239152673931,0.8522705413586326,-0.0443999999999999,0.51616275,0.43461028,0.049226932
2019-05-27,70.5199966430664,201914.0,77.02533162434896,1.0857814201272669,679584.1333333333,1.023237838984273,10.344815374146563,0.772633804214371,28.42536015980637,1.3788070636531324,3.8005418566100246,-0.6760610661036531,-0.1102714285714285,0.5521841,0.4039898,0.04382602
2019-05-28,71.5,730089.0,76.23599802652994,1.0744728950064362,664762.0,0.8008875356894648,7.161768016736106,0.9633853997404864,29.242638453255932,1.728900000010011,3.5644465559085035,1.2461019812981529,0.2156,0.47771728,0.26031387,0.26196876
